State  Code,District Code,Sub District Code,Geographic Subdivision,Name,Total/Rural/Urban,NV_Inhabited,NV_Uninhabited,Number of towns,Number of households,P_Total,P_Males,P_Females,Area(sq.km),Population per sq. km.
28.0,554,05418,SUB-DISTRICT,Thavanampalle,Total,24,0,0.0,13751.0,53708,26738,26970,154.7046538803778,347.0
28.0,554,05418,SUB-DISTRICT,Thavanampalle,Rural,24,0,0.0,13751.0,53708,26738,26970,154.7046538803778,347.0
28.0,554,05418,SUB-DISTRICT,Thavanampalle,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05419,SUB-DISTRICT,Srirangarajapuram,Total,37,1,0.0,9700.0,38926,19562,19364,116.91683909216634,333.0
28.0,554,05419,SUB-DISTRICT,Srirangarajapuram,Rural,37,1,0.0,9700.0,38926,19562,19364,116.91683909216634,333.0
28.0,554,05419,SUB-DISTRICT,Srirangarajapuram,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05420,SUB-DISTRICT,Gangadhara Nellore,Total,34,1,0.0,16718.0,69543,35293,34250,200.77695466192094,346.0
28.0,554,05420,SUB-DISTRICT,Gangadhara Nellore,Rural,34,1,0.0,16718.0,69543,35293,34250,200.77695466192094,346.0
28.0,554,05420,SUB-DISTRICT,Gangadhara Nellore,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05421,SUB-DISTRICT,Chittoor,Total,31,1,3.0,54441.0,212816,106211,106605,177.08088810746486,1202.0
28.0,554,05421,SUB-DISTRICT,Chittoor,Rural,31,1,0.0,9540.0,37169,18702,18467,131.06088810746485,284.0
28.0,554,05421,SUB-DISTRICT,Chittoor,Urban,0,0,3.0,44901.0,175647,87509,88138,46.02,3817.0
28.0,554,05422,SUB-DISTRICT,Palamaner,Total,14,1,1.0,19513.0,81470,40344,41126,236.57486840271451,344.0
28.0,554,05422,SUB-DISTRICT,Palamaner,Rural,14,1,0.0,7202.0,30020,15082,14938,218.88486840271452,137.0
28.0,554,05422,SUB-DISTRICT,Palamaner,Urban,0,0,1.0,12311.0,51450,25262,26188,17.69,2908.0
28.0,554,05423,SUB-DISTRICT,Baireddipalle,Total,25,0,0.0,12347.0,56538,28395,28143,268.60618373232415,210.0
28.0,554,05423,SUB-DISTRICT,Baireddipalle,Rural,25,0,0.0,12347.0,56538,28395,28143,268.60618373232415,210.0
28.0,554,05423,SUB-DISTRICT,Baireddipalle,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05424,SUB-DISTRICT,Venkatagirikota,Total,32,2,0.0,19261.0,88321,44296,44025,288.444278868317,306.0
28.0,554,05424,SUB-DISTRICT,Venkatagirikota,Rural,32,2,0.0,19261.0,88321,44296,44025,288.444278868317,306.0
28.0,554,05424,SUB-DISTRICT,Venkatagirikota,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05425,SUB-DISTRICT,Santhipuram,Total,60,0,0.0,13304.0,61789,31431,30358,185.72071357354977,333.0
28.0,554,05425,SUB-DISTRICT,Santhipuram,Rural,60,0,0.0,13304.0,61789,31431,30358,185.72071357354977,333.0
28.0,554,05425,SUB-DISTRICT,Santhipuram,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05426,SUB-DISTRICT,Gudupalle,Total,47,1,0.0,10013.0,45004,22687,22317,150.11569840367937,300.0
28.0,554,05426,SUB-DISTRICT,Gudupalle,Rural,47,1,0.0,10013.0,45004,22687,22317,150.11569840367937,300.0
28.0,554,05426,SUB-DISTRICT,Gudupalle,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05427,SUB-DISTRICT,Kuppam,Total,62,1,1.0,27048.0,120479,60956,59523,362.75083889919273,332.0
28.0,554,05427,SUB-DISTRICT,Kuppam,Rural,62,1,0.0,21862.0,98516,49865,48651,359.6508388991927,274.0
28.0,554,05427,SUB-DISTRICT,Kuppam,Urban,0,0,1.0,5186.0,21963,11091,10872,3.1,7085.0
28.0,554,05428,SUB-DISTRICT,Ramakuppam,Total,37,1,0.0,12677.0,57851,29650,28201,329.06465688218964,176.0
28.0,554,05428,SUB-DISTRICT,Ramakuppam,Rural,37,1,0.0,12677.0,57851,29650,28201,329.06465688218964,176.0
28.0,554,05428,SUB-DISTRICT,Ramakuppam,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05429,SUB-DISTRICT,Bangarupalem,Total,27,0,0.0,18645.0,73199,36737,36462,346.22247713798686,211.0
28.0,554,05429,SUB-DISTRICT,Bangarupalem,Rural,27,0,0.0,18645.0,73199,36737,36462,346.22247713798686,211.0
28.0,554,05429,SUB-DISTRICT,Bangarupalem,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05430,SUB-DISTRICT,Yadamarri,Total,24,0,0.0,12807.0,50176,25116,25060,176.48188728196664,284.0
28.0,554,05430,SUB-DISTRICT,Yadamarri,Rural,24,0,0.0,12807.0,50176,25116,25060,176.48188728196664,284.0
28.0,554,05430,SUB-DISTRICT,Yadamarri,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05431,SUB-DISTRICT,Gudipala,Total,30,2,0.0,11047.0,43306,21532,21774,189.92387190840185,228.0
28.0,554,05431,SUB-DISTRICT,Gudipala,Rural,30,2,0.0,11047.0,43306,21532,21774,189.92387190840185,228.0
28.0,554,05431,SUB-DISTRICT,Gudipala,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
28.0,554,05432,SUB-DISTRICT,Palasamudram,Total,19,0,0.0,5514.0,23657,11853,11804,215.42709349571706,110.0
28.0,554,05432,SUB-DISTRICT,Palasamudram,Rural,19,0,0.0,5514.0,23657,11853,11804,215.42709349571706,110.0
28.0,554,05432,SUB-DISTRICT,Palasamudram,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
29.0,000,00000,STATE,KARNATAKA,Total,27397,1943,347.0,13357027.0,61095297,30966657,30128640,191791.0,319.0
29.0,000,00000,STATE,KARNATAKA,Rural,27397,1943,0.0,7946657.0,37469335,18929354,18539981,185776.57,202.0
29.0,000,00000,STATE,KARNATAKA,Urban,0,0,347.0,5410370.0,23625962,12037303,11588659,6014.43,3928.0
29.0,555,00000,DISTRICT,Belgaum,Total,1263,12,31.0,983854.0,4779661,2423063,2356598,13433.0,356.0
29.0,555,00000,DISTRICT,Belgaum,Rural,1263,12,0.0,719233.0,3568466,1811094,1757372,13014.51,274.0
29.0,555,00000,DISTRICT,Belgaum,Urban,0,0,31.0,264621.0,1211195,611969,599226,418.49,2894.0
29.0,555,05433,SUB-DISTRICT,Chikodi,Total,132,0,3.0,132923.0,628800,319797,309003,1263.0,498.0
29.0,555,05433,SUB-DISTRICT,Chikodi,Rural,132,0,0.0,105546.0,503838,257240,246598,1209.64,417.0
29.0,555,05433,SUB-DISTRICT,Chikodi,Urban,0,0,3.0,27377.0,124962,62557,62405,53.36,2342.0
29.0,555,05434,SUB-DISTRICT,Athni,Total,109,0,1.0,107689.0,525832,268579,257253,1991.0,264.0
29.0,555,05434,SUB-DISTRICT,Athni,Rural,109,0,0.0,97698.0,477990,244533,233457,1981.91,241.0
29.0,555,05434,SUB-DISTRICT,Athni,Urban,0,0,1.0,9991.0,47842,24046,23796,9.09,5263.0
29.0,555,05435,SUB-DISTRICT,Raybag ,Total,59,0,2.0,75921.0,405489,207142,198347,952.0,426.0
29.0,555,05435,SUB-DISTRICT,Raybag ,Rural,59,0,0.0,67828.0,363599,185784,177815,940.3,387.0
29.0,555,05435,SUB-DISTRICT,Raybag ,Urban,0,0,2.0,8093.0,41890,21358,20532,11.7,3580.0
29.0,555,05436,SUB-DISTRICT,Gokak,Total,131,0,4.0,116569.0,612163,307626,304537,1543.0,397.0
29.0,555,05436,SUB-DISTRICT,Gokak,Rural,131,0,0.0,88909.0,476448,239622,236826,1475.38,323.0
29.0,555,05436,SUB-DISTRICT,Gokak,Urban,0,0,4.0,27660.0,135715,68004,67711,67.62,2007.0
29.0,555,05437,SUB-DISTRICT,Hukeri,Total,123,0,2.0,85209.0,399270,200490,198780,987.0,405.0
29.0,555,05437,SUB-DISTRICT,Hukeri,Rural,123,0,0.0,72512.0,341645,171560,170085,973.48,351.0
29.0,555,05437,SUB-DISTRICT,Hukeri,Urban,0,0,2.0,12697.0,57625,28930,28695,13.52,4262.0
29.0,555,05438,SUB-DISTRICT,Belgaum,Total,120,4,13.0,209944.0,957373,486704,470669,1032.0,928.0
29.0,555,05438,SUB-DISTRICT,Belgaum,Rural,120,4,0.0,64878.0,313511,159294,154217,826.42,379.0
29.0,555,05438,SUB-DISTRICT,Belgaum,Urban,0,0,13.0,145066.0,643862,327410,316452,205.58,3132.0
29.0,555,05439,SUB-DISTRICT,Khanapur,Total,217,1,3.0,56153.0,258089,130598,127491,1742.0,148.0
29.0,555,05439,SUB-DISTRICT,Khanapur,Rural,217,1,0.0,48500.0,223987,113404,110583,1716.81,130.0
29.0,555,05439,SUB-DISTRICT,Khanapur,Urban,0,0,3.0,7653.0,34102,17194,16908,25.19,1354.0
29.0,555,05440,SUB-DISTRICT,Sampgaon,Total,132,0,1.0,80060.0,381189,192462,188727,1120.0,340.0
29.0,555,05440,SUB-DISTRICT,Sampgaon,Rural,132,0,0.0,69611.0,332007,167934,164073,1107.24,300.0
29.0,555,05440,SUB-DISTRICT,Sampgaon,Urban,0,0,1.0,10449.0,49182,24528,24654,12.76,3854.0
29.0,555,05441,SUB-DISTRICT,Parasgad,Total,125,7,1.0,70063.0,352929,178755,174174,1578.0,224.0
29.0,555,05441,SUB-DISTRICT,Parasgad,Rural,125,7,0.0,61511.0,311714,158163,153551,1562.0,200.0
29.0,555,05441,SUB-DISTRICT,Parasgad,Urban,0,0,1.0,8552.0,41215,20592,20623,16.0,2576.0
29.0,555,05442,SUB-DISTRICT,Ramdurg,Total,115,0,1.0,49323.0,258527,130910,127617,1225.0,211.0
29.0,555,05442,SUB-DISTRICT,Ramdurg,Rural,115,0,0.0,42240.0,223727,113560,110167,1221.33,183.0
29.0,555,05442,SUB-DISTRICT,Ramdurg,Urban,0,0,1.0,7083.0,34800,17350,17450,3.67,9482.0
29.0,556,00000,DISTRICT,Bagalkot ,Total,613,11,15.0,361149.0,1889752,950111,939641,6552.0,288.0
29.0,556,00000,DISTRICT,Bagalkot ,Rural,613,11,0.0,242690.0,1291906,650267,641639,6369.08,203.0
29.0,556,00000,DISTRICT,Bagalkot ,Urban,0,0,15.0,118459.0,597846,299844,298002,182.92,3268.0
29.0,556,05443,SUB-DISTRICT,Jamkhandi,Total,71,0,3.0,90067.0,470176,237086,233090,1159.0,406.0
29.0,556,05443,SUB-DISTRICT,Jamkhandi,Rural,71,0,0.0,55639.0,298146,151059,147087,1129.77,264.0
29.0,556,05443,SUB-DISTRICT,Jamkhandi,Urban,0,0,3.0,34428.0,172030,86027,86003,29.23,5885.0
29.0,556,05444,SUB-DISTRICT,Bilgi,Total,63,8,1.0,30864.0,160294,80147,80147,781.0,205.0
29.0,556,05444,SUB-DISTRICT,Bilgi,Rural,63,8,0.0,27142.0,142502,71342,71160,780.42,183.0
29.0,556,05444,SUB-DISTRICT,Bilgi,Urban,0,0,1.0,3722.0,17792,8805,8987,0.58,30676.0
29.0,556,05445,SUB-DISTRICT,Mudhol,Total,78,0,1.0,55234.0,285915,142961,142954,934.21,306.0
29.0,556,05445,SUB-DISTRICT,Mudhol,Rural,78,0,0.0,44598.0,233716,116896,116820,929.42,251.0
29.0,556,05445,SUB-DISTRICT,Mudhol,Urban,0,0,1.0,10636.0,52199,26065,26134,4.79,10897.0
29.0,556,05446,SUB-DISTRICT,Badami,Total,149,0,3.0,61605.0,330860,166748,164112,1384.0,239.0
29.0,556,05446,SUB-DISTRICT,Badami,Rural,149,0,0.0,45260.0,246804,124649,122155,1368.44,180.0
29.0,556,05446,SUB-DISTRICT,Badami,Urban,0,0,3.0,16345.0,84056,42099,41957,15.56,5402.0
29.0,556,05447,SUB-DISTRICT,Bagalkot,Total,94,2,1.0,55836.0,285114,143220,141894,925.0,308.0
29.0,556,05447,SUB-DISTRICT,Bagalkot,Rural,94,2,0.0,33316.0,173181,86842,86339,875.94,198.0
29.0,556,05447,SUB-DISTRICT,Bagalkot,Urban,0,0,1.0,22520.0,111933,56378,55555,49.06,2282.0
29.0,556,05448,SUB-DISTRICT,Hungund,Total,158,1,5.0,60331.0,321338,161741,159597,1359.0,236.0
29.0,556,05448,SUB-DISTRICT,Hungund,Rural,158,1,0.0,36735.0,197557,99479,98078,1285.1,154.0
29.0,556,05448,SUB-DISTRICT,Hungund,Urban,0,0,5.0,23596.0,123781,62262,61519,73.9,1675.0
29.0,556,99999,SUB-DISTRICT,Area not under any Sub-district,Total,0,0,1.0,7212.0,36055,18208,17847,9.8,3679.0
29.0,556,99999,SUB-DISTRICT,Area not under any Sub-district,Rural,0,0,0.0,0.0,0,0,0,0.0,0.0
29.0,556,99999,SUB-DISTRICT,Area not under any Sub-district,Urban,0,0,1.0,7212.0,36055,18208,17847,9.8,3679.0
29.0,557,00000,DISTRICT,Bijapur,Total,679,13,6.0,408806.0,2177331,1111022,1066309,10498.0,207.0
29.0,557,00000,DISTRICT,Bijapur,Rural,679,13,0.0,309751.0,1675353,857562,817791,10234.53,164.0
29.0,557,00000,DISTRICT,Bijapur,Urban,0,0,6.0,99055.0,501978,253460,248518,263.47,1905.0
29.0,557,05449,SUB-DISTRICT,Bijapur,Total,130,1,1.0,138156.0,721075,367179,353896,2648.0,272.0
29.0,557,05449,SUB-DISTRICT,Bijapur,Rural,130,1,0.0,72613.0,393648,202002,191646,2549.27,154.0
29.0,557,05449,SUB-DISTRICT,Bijapur,Urban,0,0,1.0,65543.0,327427,165177,162250,98.73,3316.0
29.0,557,05450,SUB-DISTRICT,Indi,Total,129,4,1.0,78925.0,421169,217663,203506,2215.0,190.0
29.0,557,05450,SUB-DISTRICT,Indi,Rural,129,4,0.0,71490.0,382952,198132,184820,2187.86,175.0
29.0,557,05450,SUB-DISTRICT,Indi,Urban,0,0,1.0,7435.0,38217,19531,18686,27.14,1408.0
29.0,557,05451,SUB-DISTRICT,Sindgi,Total,149,1,1.0,71251.0,395675,202735,192940,2168.0,183.0
29.0,557,05451,SUB-DISTRICT,Sindgi,Rural,149,1,0.0,64253.0,358449,183855,174594,2166.54,165.0
29.0,557,05451,SUB-DISTRICT,Sindgi,Urban,0,0,1.0,6998.0,37226,18880,18346,1.46,25497.0
29.0,557,05452,SUB-DISTRICT,Basavana Bagevadi,Total,123,2,1.0,66930.0,348721,176986,171735,1973.0,177.0
29.0,557,05452,SUB-DISTRICT,Basavana Bagevadi,Rural,123,2,0.0,60490.0,315523,160242,155281,1846.49,171.0
29.0,557,05452,SUB-DISTRICT,Basavana Bagevadi,Urban,0,0,1.0,6440.0,33198,16744,16454,126.51,262.0
29.0,557,05453,SUB-DISTRICT,Muddebihal,Total,148,5,2.0,53544.0,290691,146459,144232,1494.0,195.0
29.0,557,05453,SUB-DISTRICT,Muddebihal,Rural,148,5,0.0,40905.0,224781,113331,111450,1484.37,151.0
29.0,557,05453,SUB-DISTRICT,Muddebihal,Urban,0,0,2.0,12639.0,65910,33128,32782,9.63,6844.0
29.0,558,00000,DISTRICT,Bidar,Total,595,25,7.0,319937.0,1703300,870665,832635,5448.0,313.0
29.0,558,00000,DISTRICT,Bidar,Rural,595,25,0.0,239979.0,1277348,651250,626098,5283.27,242.0
29.0,558,00000,DISTRICT,Bidar,Urban,0,0,7.0,79958.0,425952,219415,206537,164.73,2586.0
29.0,558,05454,SUB-DISTRICT,Basavakalyan ,Total,112,3,1.0,64055.0,345247,176223,169024,1206.0,286.0
29.0,558,05454,SUB-DISTRICT,Basavakalyan ,Rural,112,3,0.0,51676.0,275530,140107,135423,1188.79,232.0
29.0,558,05454,SUB-DISTRICT,Basavakalyan ,Urban,0,0,1.0,12379.0,69717,36116,33601,17.21,4051.0
29.0,558,05455,SUB-DISTRICT,Bhalki ,Total,130,3,1.0,54100.0,277350,141603,135747,1119.0,248.0
29.0,558,05455,SUB-DISTRICT,Bhalki ,Rural,130,3,0.0,46537.0,237017,120862,116155,1087.69,218.0
29.0,558,05455,SUB-DISTRICT,Bhalki ,Urban,0,0,1.0,7563.0,40333,20741,19592,31.31,1288.0
29.0,558,05456,SUB-DISTRICT,Aurad ,Total,148,3,2.0,51672.0,278400,142309,136091,1233.0,226.0
29.0,558,05456,SUB-DISTRICT,Aurad ,Rural,148,3,0.0,45934.0,248299,126924,121375,1209.27,205.0
29.0,558,05456,SUB-DISTRICT,Aurad ,Urban,0,0,2.0,5738.0,30101,15385,14716,23.73,1268.0
29.0,558,05457,SUB-DISTRICT,Bidar ,Total,123,11,1.0,89172.0,469941,241095,228846,908.0,518.0
29.0,558,05457,SUB-DISTRICT,Bidar ,Rural,123,11,0.0,47311.0,253921,129625,124296,849.91,299.0
29.0,558,05457,SUB-DISTRICT,Bidar ,Urban,0,0,1.0,41861.0,216020,111470,104550,58.09,3719.0
29.0,558,05458,SUB-DISTRICT,Homnabad ,Total,82,5,2.0,60938.0,332362,169435,162927,982.0,338.0
29.0,558,05458,SUB-DISTRICT,Homnabad ,Rural,82,5,0.0,48521.0,262581,133732,128849,947.61,277.0
29.0,558,05458,SUB-DISTRICT,Homnabad ,Urban,0,0,2.0,12417.0,69781,35703,34078,34.39,2029.0
29.0,559,00000,DISTRICT,Raichur,Total,815,69,9.0,363853.0,1928812,964511,964301,8442.0,228.0
29.0,559,00000,DISTRICT,Raichur,Rural,815,69,0.0,267585.0,1438464,717972,720492,8329.59,173.0
29.0,559,00000,DISTRICT,Raichur,Urban,0,0,9.0,96268.0,490348,246539,243809,112.41,4362.0
29.0,559,05459,SUB-DISTRICT,Lingsugur ,Total,185,6,4.0,68478.0,385699,194363,191336,1967.0,196.0
29.0,559,05459,SUB-DISTRICT,Lingsugur ,Rural,185,6,0.0,52181.0,297743,150029,147714,1945.04,153.0
29.0,559,05459,SUB-DISTRICT,Lingsugur ,Urban,0,0,4.0,16297.0,87956,44334,43622,21.96,4005.0
29.0,559,05460,SUB-DISTRICT,Devadurga ,Total,173,15,1.0,48437.0,280606,140165,140441,1504.0,187.0
29.0,559,05460,SUB-DISTRICT,Devadurga ,Rural,173,15,0.0,43311.0,251677,125539,126138,1503.16,167.0
29.0,559,05460,SUB-DISTRICT,Devadurga ,Urban,0,0,1.0,5126.0,28929,14626,14303,0.84,34439.0
29.0,559,05461,SUB-DISTRICT,Raichur ,Total,145,15,2.0,98867.0,498637,249556,249081,1546.0,323.0
29.0,559,05461,SUB-DISTRICT,Raichur ,Rural,145,15,0.0,48199.0,247476,123267,124209,1489.42,166.0
29.0,559,05461,SUB-DISTRICT,Raichur ,Urban,0,0,2.0,50668.0,251161,126289,124872,56.58,4439.0
29.0,559,05462,SUB-DISTRICT,Manvi ,Total,165,6,1.0,71599.0,370670,184163,186507,1809.0,205.0
29.0,559,05462,SUB-DISTRICT,Manvi ,Rural,165,6,0.0,62462.0,324205,160902,163303,1806.55,179.0
29.0,559,05462,SUB-DISTRICT,Manvi ,Urban,0,0,1.0,9137.0,46465,23261,23204,2.45,18965.0
29.0,559,05463,SUB-DISTRICT,Sindhnur ,Total,147,27,1.0,76472.0,393200,196264,196936,1616.0,243.0
29.0,559,05463,SUB-DISTRICT,Sindhnur ,Rural,147,27,0.0,61432.0,317363,158235,159128,1585.42,200.0
29.0,559,05463,SUB-DISTRICT,Sindhnur ,Urban,0,0,1.0,15040.0,75837,38029,37808,30.58,2480.0
29.0,560,00000,DISTRICT,Koppal,Total,595,34,5.0,264595.0,1389920,699926,689994,5570.0,250.0
29.0,560,00000,DISTRICT,Koppal,Rural,595,34,0.0,217748.0,1156216,582958,573258,5533.14,209.0
29.0,560,00000,DISTRICT,Koppal,Urban,0,0,5.0,46847.0,233704,116968,116736,36.86,6340.0
29.0,560,05464,SUB-DISTRICT,Yelbarga ,Total,138,6,1.0,50214.0,267442,135165,132277,1495.0,179.0
29.0,560,05464,SUB-DISTRICT,Yelbarga ,Rural,138,6,0.0,47360.0,252628,127673,124955,1493.85,169.0
29.0,560,05464,SUB-DISTRICT,Yelbarga ,Urban,0,0,1.0,2854.0,14814,7492,7322,1.15,12882.0
29.0,560,05465,SUB-DISTRICT,Kushtagi ,Total,165,12,1.0,51347.0,284792,144227,140565,1364.0,209.0
29.0,560,05465,SUB-DISTRICT,Kushtagi ,Rural,165,12,0.0,46533.0,259914,131734,128180,1352.66,192.0
29.0,560,05465,SUB-DISTRICT,Kushtagi ,Urban,0,0,1.0,4814.0,24878,12493,12385,11.34,2194.0
29.0,560,05466,SUB-DISTRICT,Gangawati ,Total,148,9,1.0,89885.0,459905,229627,230278,1334.0,345.0
29.0,560,05466,SUB-DISTRICT,Gangawati ,Rural,148,9,0.0,66620.0,345263,172397,172866,1324.79,261.0
29.0,560,05466,SUB-DISTRICT,Gangawati ,Urban,0,0,1.0,23265.0,114642,57230,57412,9.21,12448.0
29.0,560,05467,SUB-DISTRICT,Koppal ,Total,144,7,2.0,73149.0,377781,190907,186874,1377.0,274.0
29.0,560,05467,SUB-DISTRICT,Koppal ,Rural,144,7,0.0,57235.0,298411,151154,147257,1361.84,219.0
29.0,560,05467,SUB-DISTRICT,Koppal ,Urban,0,0,2.0,15914.0,79370,39753,39617,15.16,5235.0
29.0,561,00000,DISTRICT,Gadag,Total,322,15,9.0,219096.0,1064570,537147,527423,4657.0,229.0
29.0,561,00000,DISTRICT,Gadag,Rural,322,15,0.0,139782.0,685261,347585,337676,4386.56,156.0
29.0,561,00000,DISTRICT,Gadag,Urban,0,0,9.0,79314.0,379309,189562,189747,270.44,1403.0
29.0,561,05468,SUB-DISTRICT,Nargund ,Total,32,3,1.0,20072.0,100623,51276,49347,436.0,231.0
29.0,561,05468,SUB-DISTRICT,Nargund ,Rural,32,3,0.0,12639.0,64332,32923,31409,416.43,154.0
29.0,561,05468,SUB-DISTRICT,Nargund ,Urban,0,0,1.0,7433.0,36291,18353,17938,19.57,1854.0
29.0,561,05469,SUB-DISTRICT,Ron ,Total,93,0,3.0,53348.0,264123,132566,131557,1292.0,204.0
29.0,561,05469,SUB-DISTRICT,Ron ,Rural,93,0,0.0,38801.0,191763,96504,95259,1118.81,171.0
29.0,561,05469,SUB-DISTRICT,Ron ,Urban,0,0,3.0,14547.0,72360,36062,36298,173.19,418.0
29.0,561,05470,SUB-DISTRICT,Gadag,Total,60,4,2.0,77639.0,367258,184572,182686,1092.0,336.0
29.0,561,05470,SUB-DISTRICT,Gadag,Rural,60,4,0.0,36684.0,175883,89133,86750,1029.62,171.0
29.0,561,05470,SUB-DISTRICT,Gadag,Urban,0,0,2.0,40955.0,191375,95439,95936,62.38,3068.0
29.0,561,05471,SUB-DISTRICT,Shirhatti ,Total,83,4,2.0,41413.0,200669,101877,98792,946.0,212.0
29.0,561,05471,SUB-DISTRICT,Shirhatti ,Rural,83,4,0.0,29964.0,146305,74682,71623,937.34,156.0
29.0,561,05471,SUB-DISTRICT,Shirhatti ,Urban,0,0,2.0,11449.0,54364,27195,27169,8.66,6278.0
29.0,561,05472,SUB-DISTRICT,Mundargi ,Total,54,4,1.0,26624.0,131897,66856,65041,891.0,148.0
29.0,561,05472,SUB-DISTRICT,Mundargi ,Rural,54,4,0.0,21694.0,106978,54343,52635,884.36,121.0
29.0,561,05472,SUB-DISTRICT,Mundargi ,Urban,0,0,1.0,4930.0,24919,12513,12406,6.64,3753.0
29.0,562,00000,DISTRICT,Dharwad,Total,361,18,6.0,382700.0,1847023,937206,909817,4260.0,434.0
29.0,562,00000,DISTRICT,Dharwad,Rural,361,18,0.0,160674.0,797484,409416,388068,3958.91,201.0
29.0,562,00000,DISTRICT,Dharwad,Urban,0,0,6.0,222026.0,1049539,527790,521749,301.09,3486.0
29.0,562,05473,SUB-DISTRICT,Dharwad,Total,110,8,1.0,50058.0,249993,128227,121766,1015.0,246.0
29.0,562,05473,SUB-DISTRICT,Dharwad,Rural,110,8,0.0,46493.0,232765,119544,113221,1006.53,231.0
29.0,562,05473,SUB-DISTRICT,Dharwad,Urban,0,0,1.0,3565.0,17228,8683,8545,8.47,2034.0
29.0,562,05474,SUB-DISTRICT,Navalgund ,Total,57,1,2.0,37789.0,190208,96942,93266,1077.0,177.0
29.0,562,05474,SUB-DISTRICT,Navalgund ,Rural,57,1,0.0,27067.0,137328,70304,67024,1022.89,134.0
29.0,562,05474,SUB-DISTRICT,Navalgund ,Urban,0,0,2.0,10722.0,52880,26638,26242,54.11,977.0
29.0,562,05475,SUB-DISTRICT,Hubli,Total,50,8,0.0,29199.0,142807,72980,69827,623.0,229.0
29.0,562,05475,SUB-DISTRICT,Hubli,Rural,50,8,0.0,29199.0,142807,72980,69827,623.0,229.0
29.0,562,05475,SUB-DISTRICT,Hubli,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
29.0,562,05476,SUB-DISTRICT,Kalghatgi ,Total,87,0,1.0,31526.0,154659,79733,74926,684.0,226.0
29.0,562,05476,SUB-DISTRICT,Kalghatgi ,Rural,87,0,0.0,27965.0,137742,71205,66537,660.08,209.0
29.0,562,05476,SUB-DISTRICT,Kalghatgi ,Urban,0,0,1.0,3561.0,16917,8528,8389,23.92,707.0
29.0,562,05477,SUB-DISTRICT,Kundgol ,Total,57,1,1.0,33710.0,165568,84806,80762,648.0,256.0
29.0,562,05477,SUB-DISTRICT,Kundgol ,Rural,57,1,0.0,29950.0,146842,75383,71459,646.83,227.0
29.0,562,05477,SUB-DISTRICT,Kundgol ,Urban,0,0,1.0,3760.0,18726,9423,9303,1.17,16005.0
29.0,562,99999,SUB-DISTRICT,Area not under any Sub-district,Total,0,0,1.0,200418.0,943788,474518,469270,213.42,4422.0
29.0,562,99999,SUB-DISTRICT,Area not under any Sub-district,Rural,0,0,0.0,0.0,0,0,0,0.0,0.0
29.0,562,99999,SUB-DISTRICT,Area not under any Sub-district,Urban,0,0,1.0,200418.0,943788,474518,469270,213.42,4422.0
29.0,563,00000,DISTRICT,Uttara Kannada,Total,1243,46,18.0,324530.0,1437169,726256,710913,10277.0,140.0
29.0,563,00000,DISTRICT,Uttara Kannada,Rural,1243,46,0.0,228887.0,1018188,514910,503278,10024.22,102.0
29.0,563,00000,DISTRICT,Uttara Kannada,Urban,0,0,18.0,95643.0,418981,211346,207635,252.78,1657.0
29.0,563,05478,SUB-DISTRICT,Karwar ,Total,50,1,2.0,40330.0,155213,78248,76965,745.0,208.0
29.0,563,05478,SUB-DISTRICT,Karwar ,Rural,50,1,0.0,19397.0,73671,37279,36392,697.87,106.0
29.0,563,05478,SUB-DISTRICT,Karwar ,Urban,0,0,2.0,20933.0,81542,40969,40573,47.13,1730.0
29.0,563,05479,SUB-DISTRICT,Supa,Total,114,6,0.0,11648.0,52012,26167,25845,1881.81,28.0
29.0,563,05479,SUB-DISTRICT,Supa,Rural,114,6,0.0,11648.0,52012,26167,25845,1881.81,28.0
29.0,563,05479,SUB-DISTRICT,Supa,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
29.0,563,05480,SUB-DISTRICT,Haliyal ,Total,110,19,2.0,25601.0,119357,60599,58758,845.0,141.0
29.0,563,05480,SUB-DISTRICT,Haliyal ,Rural,110,19,0.0,19132.0,91563,46603,44960,826.83,111.0
29.0,563,05480,SUB-DISTRICT,Haliyal ,Urban,0,0,2.0,6469.0,27794,13996,13798,18.17,1530.0
29.0,563,05481,SUB-DISTRICT,Yellapur ,Total,124,1,1.0,18155.0,78662,39813,38849,1313.0,60.0
29.0,563,05481,SUB-DISTRICT,Yellapur ,Rural,124,1,0.0,13350.0,58210,29563,28647,1248.4,47.0
